Song ID,Name,Artist,Album,Release Date,Popularity,Duration (ms),Playcount,Listeners,TopTags,WikiContent
0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,Watch This (ARIZONATEARS Pluggnb Remix),05-02-2023,74,163139,5911141,542490,"MySpotigramBot, -1001819731063, enby, pluggnb, -1001333387036","“Watch This (Pluggnb Remix)” is a popular song by American rapper Lil Uzi Vert and producer ARIZONATEARS. The original song “Watch This” leaked in April of 2022, which was long awaited by many fans.

In August of 2022, ARIZONATEARS, a producer known for his Pluggnb style, remixed the song and released it on SoundCloud. The remix quickly gained traction on social media platforms like TikTok and Instagram, with users creating videos set to the song.

The Pluggnb style is characterized by its use of distorted 808 basslines and dark, atmospheric melodies. ARIZONATEARS' remix of “Watch This” incorporates these elements, giving the song a new, edgier vibe.

The remix’s popularity led to its eventual release on streaming platforms like Spotify and Apple Music. It has since become a popular song of of Lil Uzi Vert, with over 141 million streams on Spotify alone. The original song is still unreleased, and it is not clear if that version will ever see an official release. <a href=""http://www.last.fm/music/LIL+UZI+VERT/_/Watch+This+-+ARIZONATEARS+Pluggnb+Remix"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0SccFtYdj75y6lL2OW10Cf,Steal The Show,Lauv,Elemental (Original Motion Picture Soundtrack),16-06-2023,70,192506,529737,69886,,N/A
3dDzBfNFF5jekdxawoTPT7,Tokyo Drift,ZODIVK,Tokyo Drift,23-06-2023,61,120999,100454,31179,,N/A
0uMxEdJH1indcaymfSZGSk,Rockstar,Blvck Cobrv,Rockstar,23-11-2023,47,153482,10513,3178,,N/A
0SxXZAjFO4Oey1eKhDdb4G,Car Keys,Nito-Onna,Car Keys,27-10-2023,2,126666,10506,2950,,N/A
2OfQvGrr83FGpdLA1nAR01,Numb,Arc North,Numb,25-08-2020,14,130677,253925,40228,,N/A
7u8rSIe0Rh7XrwPV9btvwG,Candy Shop,CryJaxx,Candy Shop,02-09-2021,8,174606,105049,18514,,N/A
6A25J9As7towpxovYryAWr,Such a Whore (Stellular Remix),JVLA,Such a Whore (Stellular Remix),03-06-2020,63,147638,833405,104755,"2020, remix, fav, 2020s, jvla",N/A
5bZjb7xKqLqa58QiUBcVvl,Marianela (Que Pasa),HUGEL,Marianela (Que Pasa),25-11-2022,65,145766,279395,55350,"tech house, latin house",N/A
6it64Jzw2oozPLRYPjkie6,I Like The Way You Kiss Me - HYPERTECHNO,Harddope,I Like the Way You Kiss Me (HYPERTECHNO),28-06-2024,58,139500,13697,4707,,N/A
72M8qiMJdMitLgzGoS5fFL,Purple Lamborghini,Blvck Cobrv,Purple Lamborghini,08-01-2024,43,119098,5850,2025,,N/A
6JhKeK27UFBC2LZi4Dlt3G,Rude Boy,Twin,Rude Boy,12-04-2024,42,149333,2297,839,,N/A
3DPipScniotXt7tprZXenp,My Life Be Like,Blvck Cobrv,My Life Be Like,19-01-2024,41,143040,4424,1418,,N/A
3oqbOBlOw0g49RlN9eLAsF,ONYX - Full Version,Krale,ONYX,12-07-2024,43,269307,2066,742,,N/A
57Z14jsdoajVPzXU551NXa,Look Back At It,G-POL,Look Back At It,08-03-2024,1,207029,1941,741,,N/A
4ekDggjElGJX9kNSOtnbVf,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,Infinity (Dubdogz & Bhaskar Edit),31-01-2020,65,196000,358959,71015,,N/A
4OavQ1PNky3lYlqM4HbihZ,Energy,ARKAM,Energy,03-01-2025,13,143265,N/A,N/A,,N/A
3i8dqSbQmlTwRgwZWLCHMB,MARY JANE,FanEOne,MARY JANE,27-12-2024,32,154666,50,31,,N/A
0SkeLaHEcqhQtakrCl89aj,Switch Lanes,FanEOne,Switch Lanes,20-12-2024,34,127096,170,72,,N/A
6gUH9IGcIMXmYtILROaD2C,Big Big Money,FanEOne,Big Big Money,18-12-2024,33,112500,179,148,,N/A
71zSosZ1HFCkNoiudLY5cl,Yeah!,Mert Can,Yeah!,16-12-2024,31,134863,32,29,,N/A
4WkNedmAwaqMoJkcdV5eKf,Embrace It,FanEOne,Embrace It,13-12-2024,31,99600,62,45,,N/A
4YQ2V8YyAMGkiqssACI9C0,Too Many,FanEOne,Too Many,11-12-2024,35,138000,422,270,,N/A
7B6pRLRGK8Allnk0VKA6cX,Drama,FanEOne,Drama,06-12-2024,35,147000,363,173,,N/A
1yTOcOCJrF5rJcf9j9ND3K,Drama Setter,Blvck Cobrv,Drama Setter,02-12-2024,33,126179,98,74,,N/A
0apz0aqldE7eD8N35oMKiN,We Own It,gosha,We Own It,29-11-2024,33,194666,85,56,,N/A
1qRvhnBb7brS6PMATfKZLl,Loco,FanEOne,Loco,22-11-2024,34,118588,92,56,,N/A
5ioefzQdxC4grRanO89Dyq,Eulogy,FanEOne,Eulogy,20-11-2024,35,159000,295,155,,N/A
4fiJgQWsxjep3TZeuaCwt0,Get Low,Blvck Cobrv,Get Low,18-11-2024,34,120828,4002,964,,N/A
6KJfNxIN6hk5vM2CCADaEE,Tokyo Drift,Benz Boyz,Tokyo Drift,15-11-2024,33,120000,98,51,,N/A
6V94aiCSRzj0u2nPANYdzP,Tobey,FanEOne,Tobey,11-11-2024,35,146526,311,153,,N/A
2xj1qT87LBoSt9ZEWGfXXQ,All The Things She Said,Blvck Cobrv,All The Things She Said,08-11-2024,35,130804,221,122,,N/A
0Yas6URa8Rxfd0VGczINpD,Niggas In Paris,FanEOne,Niggas In Paris,17-07-2024,36,125052,760,346,,N/A
4VDOk5mRVQcpp358otAcVY,The Demon’s Eye,menkø,The Demon’s Eye,01-11-2024,33,134400,171,101,,N/A
4qj9FzGZWcXWmuGNxw9jCS,Am I Dreaming,BONIIL,Am I Dreaming,25-10-2024,33,157948,205,100,,N/A
2yPEklV1OJbDtX7l9xhsYp,X Gon' Give It To Ya,FanEOne,X Gon' Give It To Ya,18-10-2024,24,133894,1586,762,,N/A
53HOAwqAAuFURosZbSnuvv,Fukumean,Heater & Crunch,Fukumean,11-10-2024,34,161632,241,142,,N/A
73M78MdY5gOgAwn6pfSwcf,Step Back,KICKSTXP,Step Back,07-10-2024,32,128406,284,157,,N/A
2Q5jayNIlXCMmL0aoQW8fa,Touch It,Blvck Cobrv,Touch It,04-10-2024,33,103669,469,246,,N/A
5kCYcvEuTEN8pewjkZe1Qg,Life Is Good,BONIIL,Life Is Good,30-09-2024,33,122926,316,201,,N/A
5A5xADwyOV1kjdsdBt21P5,Desert Rose,Harddope,Desert Rose,27-09-2024,34,169200,800,494,,N/A
5FEPHRnOLccTeKZggxNSgo,Money In The Grave,Neil Bronson,Money In The Grave,23-09-2024,31,142666,213,128,,N/A
32LPdoYCF54jN5I6L6xC1y,FACE TO FACE,KICKSTXP,FACE TO FACE,20-09-2024,32,142966,312,203,,N/A
75girSxACgvEv6kx2ygy1w,Bounce,Benz Boyz,Bounce,18-09-2024,31,159529,430,248,,N/A
6HRQ9NYiUnKX84sxoTK2Ae,Fake Verse,FanEOne,Fake Verse,06-09-2024,32,147789,438,221,,N/A
7I2v5ffufYB1H2I3oXWL4g,Drug Diller,FanEOne,Drug Diller,30-08-2024,30,134666,530,291,,N/A
2rAT1ZT7Ffov2bGCMdZA57,M.A.A.D City,FanEOne,M.A.A.D City,28-08-2024,30,137142,269,168,,N/A
3haWyU5nUiPxrDjr1HIwJa,Down Low,FanEOne,Down Low,23-08-2024,33,125782,1184,534,,N/A
63MjUtlisyKmPOJdMAfMgV,Bre Petrunko,Blvck Cobrv,Bre Petrunko,21-08-2024,37,157727,6014,2560,,N/A
0anzn9buWshpLd0uRHGm4i,Faster,FanEOne,Faster,16-08-2024,33,154105,910,332,,N/A
0VYooTyHYOKqwBUDVUDbch,All Of A Sudden,FanEOne,All Of A Sudden,09-08-2024,36,117600,2366,915,,N/A
5HgaBBuzgPSD4iI9hCkbwo,Act A Fool,FanEOne,Act A Fool,31-07-2024,32,164210,753,321,,N/A
2pA6jLgU7J0IE0FLWCb1Q0,Hey Mama,Blvck Cobrv,Hey Mama,26-07-2024,36,146352,1717,683,,N/A
2tlsh1nhwBw4GYB8p70KA1,Praise God,FanEOne,Praise God,24-07-2024,32,117777,652,309,,N/A
7zkYND3Pu655l7zjnjBo0W,In The Air Tonight,Blvck Cobrv,In The Air Tonight,15-11-2024,38,178215,1153,659,,N/A
3A3i8B3XJGtf8MDLbA7C2n,2AM,5lowers,2AM,06-09-2024,36,114285,862,363,,N/A
2Nlus237tJV2EaiFfKm6qn,I Don’t Wanna Wait,Blvck Cobrv,I Don’t Wanna Wait,02-09-2024,38,173538,2979,1351,,N/A
601f1Y8y8rjdkEmH94xxBD,Can’t Be Touched,Blvck Cobrv,Can’t Be Touched,26-04-2024,41,169830,2613,884,,N/A
4TyP4xdhWl5VDPppOrDbae,Remember The Name,Blvck Cobrv,Remember The Name,19-07-2024,34,131160,1343,502,,N/A
2GA5RqBoWDiVkJTJQkbWLi,9mm Goes Bang,Harddope,9mm Goes Bang,26-01-2024,36,141000,1331,550,,N/A
3GN3WlYXlz2ySjzCRKji4G,Lean Back,Blvck Cobrv,Lean Back,08-07-2024,34,129419,1173,554,,N/A
7eu9hIJr4CyAKEMrydiiZ2,All Night,Kolya Funk,All Night,05-07-2024,30,129600,297,143,,N/A
3bKQ0Q9Fc5DEYbz3UQIVPp,I Mean It,PACANI,I Mean It,03-07-2024,31,151200,516,248,,N/A
3dNBpWFMs0URXltRHcdiw8,Feel The Light,Dream Chaos,Feel The Light,03-06-2024,35,138680,5596,2525,,N/A
1XBjSbtyuQgYeqvCDlZqxi,Game Time,Harddope,Game Time,28-06-2024,31,168000,750,310,,N/A
1WON0YN4fL6oOsV5lclcii,Old School,Skyder,Old School,21-06-2024,33,196153,588,249,,N/A
53PmChNXvYcIczo6hJtuow,"My Neck, My Back",Murdbrain,"My Neck, My Back",24-06-2024,31,164705,463,227,,N/A
3helWFndj31yXrMvgKuw9l,Ride Or Die,ABEN$SUR,Ride Or Die,19-06-2024,32,110774,1457,681,,N/A
6B5n2cVa8tlc40nEXIAr4J,Gucci Flip Flops,Harddope,Gucci Flip Flops,12-02-2024,31,118800,1220,490,,N/A
4Uwj8W3XX8siCIJn1S3pTC,Ambition For Cash,FanEOne,Ambition For Cash,27-03-2024,30,129285,1335,536,,N/A
3lxV0zHRJS9i7dN5OyPvxg,MustBeARealDragWakingUpAndBeingYou,FanEOne,MustBeARealDragWakingUpAndBeingYou,03-06-2024,30,129332,659,280,,N/A
3uBm1lBwWurDN8iUGsD8s8,Fear Of God,FanEOne,Fear Of God,22-05-2024,34,158117,2069,644,,N/A
5vBRka5K4dlvEK9T3WwCdt,Sodium,Heater & Crunch,Sodium,17-05-2024,29,113454,461,218,,N/A
7fJGHy6wxO8g8irRFWrRIJ,Lose Yourself,Ad Voca,Lose Yourself,10-05-2024,32,187413,1018,424,,N/A
5j19ED3XrlVRyIdXjUCjEm,Owen,FanEOne,Owen,08-05-2024,36,110400,1273,548,,N/A
3HL9QFQqlyRBGr1X4OFQZi,Shoot Straight,Marco Nobel,Shoot Straight,30-11-2023,36,180000,8169,3348,,N/A
6kMN3cw4T7NLBBAHnNS8pg,You Don’t Know,Blvck Cobrv,You Don’t Know,03-05-2024,36,167529,1441,601,,N/A
1FuC2e2XtepIoaPqddziRT,Doja,G-POL,Doja,29-03-2024,33,157922,1956,728,,N/A
56WzfcILN0JR1YPA3XytuY,Dior,FanEOne,Dior,03-04-2024,31,135000,1097,451,,N/A
3UhmFzIs5sLdbHI6Ys2ZYe,Why We Thugs,Skyder,Why We Thugs,19-04-2024,34,150303,1486,492,,N/A
4OgwXdylh75fHfwUzJTUqg,Rockstar,Ilkay Sencan,Rockstar,21-06-2019,64,212280,300014,59064,,N/A
2dl0DA7KZInJW2zROvnmCE,Lean Back,CryJaxx,Lean Back,18-03-2022,1,138967,12993,3312,,N/A
0tLoiH6uDvwxP5HljJ1L52,I KNOW?,BONIIL,I KNOW?,20-03-2024,33,134400,1511,584,,N/A
2oFWP0sfiVCpQa8tCr4jXb,Make It Rain,FanEOne,Make It Rain,13-03-2024,31,161142,1218,489,,N/A
4VL9g9zc66ZwgrJTVzrLl7,Gas Pedal,Harddope,Gas Pedal,01-03-2024,32,144000,1657,661,,N/A
19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,Stromae,Alors On Danse (DubDogz Remix),03-05-2019,69,168576,527096,124765,,N/A
6I2jGkODGv59JCKc6PDBDi,Let Me Love You,Moses,Let Me Love You,08-05-2024,30,141864,1339,495,,N/A
2elVxbDLNk2NYpRzp0HBGL,Barking(Slowed),RushLow,Barking,20-03-2021,1,189236,18930,4184,,N/A
17KJtuPACSBQUNc5XBtrFG,WET,Brevis,WET,14-09-2020,1,145908,66485,9104,,N/A
32JuO5NC3jixN2MSLUcYZn,Just A Lil Bit,BRAN,Just A Lil Bit,03-12-2021,1,127921,12730,3562,,N/A
3mDBVUMdIadKUgVDzOo4d9,Jumpman,BONIIL,Jumpman,06-03-2024,31,163500,1115,445,,N/A
52tC0AVMbmQgZgPCoeVeu7,Slow It Down,Melodream,Slow It Down,17-07-2024,34,131926,1281,396,,N/A
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,In My Mind,08-06-2018,79,184560,3617185,449079,"electronic, dance, House, future house, slap house",N/A
6XFHmMjMPy9MjrixTfPTI9,Morphos,FanEOne,Morphos,23-02-2024,36,121263,3354,1294,,N/A
7spxZQzy7cQZEWRpJpquGc,Love The Way You Lie,LexMorris,Love The Way You Lie,30-10-2024,37,125236,1854,1085,"deep house, Chill House",N/A
19O0BdBm4c9mnTeXo3rA5w,Forget You,54GODART,Forget You,16-10-2024,36,137706,628,300,,N/A
6QCDhGcMRdRwbT4lEshSvX,Wolves,Nick Giardino,Wolves,11-12-2024,38,146829,197,127,,N/A
13xLdD8IKmpkUp1A1Fb4b8,In My Bones,TEZIS,In My Bones,18-12-2024,33,126720,116,83,,N/A
0UIpK3ZiY33PXP5Jg63Pvt,My Oh My,Blvck Cobrv,My Oh My,25-12-2024,33,158533,83,61,,N/A
3SNQXDptHbuEwLY3bH5k4B,Espresso,Blvck Cobrv,Espresso,27-11-2024,37,164571,1137,556,,N/A
4OnmJFYgIuaH9IPmmEWxW9,One Day,54GODART,One Day,05-07-2024,34,131463,1737,681,,N/A
6Jtb4n13UKvcz51yJU6OMU,Still Cold,FanEOne,Still Cold,09-02-2024,32,184800,1467,548,,N/A
7nLqyROsgI4xWshFD1c3SV,Neele Ambar Par,Kishore Kumar,Unforgettable Kishore Kumar,01-01-1986,0,314435,1238,528,,N/A
079c7ryg9vTjnQJgMHqkgZ,"Pyar Hamen Kis Mod Pe - From ""Satte Pe Satta""",Kishore Kumar,Magical Moments,14-10-2014,40,393506,12318,3285,,N/A
6NgVqGTglnFgmm2VBusgDp,"Mehbooba Mehbooba - From ""Sholay""",R. D. Burman,Master Blaster - R.D. Burman,01-01-2012,33,233093,16348,4719,,N/A
4ujalVER2NLazVozUVllxw,"Gulabi Ankhen - From ""The Train""",Mohammed Rafi,Audiobiography,01-01-2012,61,197293,49122,11676,ddd,N/A
3imcaZrXc4NGR0crjX1cDC,"Yeh Vaada Raha - From ""Yeh Vaada Raha""",Kishore Kumar,Master Blaster - Asha Bhosle,01-01-2012,33,408306,30886,6663,,N/A
23JJN1KGBs0lYYo0HMpdPc,"Pal Pal Dil Ke Paas - From ""Blackmail""",Kishore Kumar,Master Blaster - Kishore Kumar,01-01-2012,40,328480,78484,14883,,N/A
4mBmsPcPa1Eu4LDTHq55Ab,"Hothon Se Chhu Lo Tum - From ""Prem Geet""",Jagjit Singh,Dard-E-Jigar,01-01-2003,61,297706,72074,10443,,N/A
7dY4aAVt2iGgctFBp1dcWK,"Mere Naseeb Mein - From ""Naseeb""",Lata Mangeshkar,The Legend Forever - Lata Mangeshkar - Vol.3,01-01-2012,47,377480,2249,942,,N/A
3mLhme6vdUX2wTgv7cVUtb,"Janu Meri Jaan - From ""Shaan""",Mohammed Rafi,Shaan (Original Motion Picture Soundtrack),01-01-1980,52,426506,6315,2464,,N/A
2wK3g7TTQa9AJMKcuYKbon,"Bachke Rehna Re Baba - From ""Pukar""",Kishore Kumar,Pukar (Original Motion Picture Soundtrack),01-01-1983,38,384360,774,392,,N/A
6o4SIWRrCcY27zapwb1mf5,"Dilbar Mere - From ""Satte Pe Satta""",Kishore Kumar,Master Blaster - Kishore Kumar,01-01-2012,30,288133,18699,5237,,N/A
0CYPWCzses6SznboW6cxbM,Aao Na Gale Lag Jao Na,Asha Bhosle,Mere Jeevan Saathi,01-01-1972,40,296080,5440,1865,,N/A
6hk2gJQiqPyWQYGFGiRhku,"Dil Kya Kare - From ""Julie""",Kishore Kumar,Master Blaster - Kishore Kumar,01-01-2012,24,404626,15282,3981,,N/A
5PvtqSrQReayzAsmMO9SsV,"Har Kisiko Nahin Milta Yahan Pyar - From ""Janbaaz""",Manhar,Janbaaz (Original Motion Picture Soundtrack),01-01-1986,49,296693,1875,741,,N/A
2MAQWNhW0jKI0qWnNNO8C9,Main Pal Do Pal Ka Shair Hoon,Mukesh,Kabhi Kabhie,27-01-1976,65,204040,57576,12108,"Hindi, Soundtrack, bollywood, india, desi",N/A
6oH6iCyLvyVGQ7Ru7AGT11,"Too Cheez Badi Hain (From ""Mohra"")",Kavita Krishnamurthy,Bollywood Collection of Kavita Krishnamurthy,01-07-2016,30,385853,2219,707,,N/A
0VKqWGCeZRVzUCpDhKr3Ex,Are Diwano Mujhe Pehchano,Kishore Kumar,Don (Original Motion Picture Soundtrack),30-12-1977,0,283924,2748,987,,N/A
6vFJr52IAP16GJ3BAQpmCr,Om Shanti Om - Meri Umar Ke Naujawano,Kishore Kumar,Karz,11-06-1980,41,530013,3193,1017,,N/A
46bHffIYlRKDZJG1Wbv8vi,Kabhi Kabhi Mere Dil Mein Duet,Mukesh,Kabhi Kabhie,27-01-1976,54,298579,13916,4059,,N/A
5YG3JN18pDZGnbSVyWrYqe,Main Shair To Nahin,Shailendra Singh,Bobby,11-01-1973,60,333746,25421,6754,"bobby, lovely songs",N/A
3h5YZTfJ4BBpvLVHS6lGUl,Kya Khoob Lagti Ho,Mukesh,Dharmatma,30-04-1975,59,239133,21165,6058,,N/A
5XTdgOtJYAOXiw2gHW2KmQ,Kya Hua Tera Vada,Sushma Shrestha,Hum Kisise Kum Naheen,25-08-1977,66,257984,57974,10644,,N/A
5TAPQPoHlsYVA3Jl43hZiZ,Taarif Karoon Kya Uski,Mohammed Rafi,Kashmir Ki Kali,01-01-1964,43,326666,3161,1129,bollywood,N/A
2T5zJwP354KhQ6XrKevSnr,"Ye Jawani Hai Diwani - From ""Jawani Diwani""",Kishore Kumar,Genius Of Kishore Kumar – Fun Songs,01-01-2013,36,266626,3194,1085,,N/A
0oy4Zk7CVLObwnDX8YZZ1e,Jooma Chumma De De,Sudesh Bhosle,Hum,02-01-1991,59,501333,4507,2067,,N/A
6UeEm5XPsleVD85kNHCu1n,Yeh Sham Mastani,Kishore Kumar,Kati Patang,01-01-1970,65,276855,62510,15966,"bollywood, Kishore, Indian, Hindi, cool",N/A
